participant,recording,participant_group,picture_id,media_code,aoi_hit_column,aoi_name,semantic_class_auto,aoi_size,duration_of_interval_ms,total_duration_of_fixations_ms,average_duration_of_fixations_ms,minimum_duration_of_fixations_ms,maximum_duration_of_fixations_ms,number_of_fixations,time_to_first_fixation_ms,duration_of_first_fixation_ms,last_aoi_viewed,aoi_at_interval_end,total_duration_of_visit_ms,average_duration_of_visit_ms,number_of_visits,revisit_count,total_duration_of_glances_ms,number_of_glances,aoi_hit_sample_count,aoi_pupil_sum,aoi_pupil_count,aoi_average_pupil_diameter,baseline_period_media_code,baseline_pupil_mean,baseline_pupil_count,aoi_pupil_expansion_rate_vs_baseline_pct
S032,R032,PUB,28,Image_021,AOI hit [Image_021 - AOI_027],AOI_027,riparian_vegetation,69418,1400,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,28,Image_021,AOI hit [Image_021 - AOI_031],AOI_031,river,5251851,1400,608.0,608.0,608.0,608.0,1,8.0,608.0,False,False,608.0,608.0,1,0,608.0,1,28,79.419,28,2.836392857142857,zhidaoyu,3.0683397212543557,574.0,-7.559360604851045
S032,R032,PUB,29,Image_022,AOI hit [Image_022 - AOI_027],AOI_027,riparian_vegetation,360770,1550,250.0,250.0,250.0,250.0,1,1250.0,250.0,False,False,250.0,250.0,1,0,250.0,1,30,86.269,30,2.875633333333333,zhidaoyu,3.0683397212543557,574.0,-6.280477568573869
S032,R032,PUB,29,Image_022,AOI hit [Image_022 - AOI_028],AOI_028,riparian_vegetation,103726,1550,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,29,Image_022,AOI hit [Image_022 - AOI_029],AOI_029,riparian_vegetation,658413,1550,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,29,Image_022,AOI hit [Image_022 - AOI_031],AOI_031,river,5632955,1550,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,30,Image_024,AOI hit [Image_024 - AOI_018],AOI_018,human_activities,28046,1483,333.0,333.0,333.0,333.0,1,500.0,333.0,False,False,333.0,333.0,1,0,333.0,1,40,113.211,40,2.830275,zhidaoyu,3.0683397212543557,574.0,-7.758747168877153
S032,R032,PUB,30,Image_024,AOI hit [Image_024 - AOI_019],AOI_019,human_activities,6486,1483,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,30,Image_024,AOI hit [Image_024 - AOI_020],AOI_020,human_activities,3045,1483,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,30,Image_024,AOI hit [Image_024 - AOI_021],AOI_021,human_activities,7497,1483,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,30,Image_024,AOI hit [Image_024 - AOI_026],AOI_026,landmark,193312,1483,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,30,Image_024,AOI hit [Image_024 - AOI_027],AOI_027,riparian_vegetation,1393878,1483,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,30,Image_024,AOI hit [Image_024 - AOI_030],AOI_030,riparian_vegetation,305747,1483,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,30,Image_024,AOI hit [Image_024 - AOI_031],AOI_031,river,2880249,1483,333.0,333.0,333.0,333.0,1,500.0,333.0,False,False,333.0,333.0,1,0,333.0,1,40,113.211,40,2.830275,zhidaoyu,3.0683397212543557,574.0,-7.758747168877153
S032,R032,PUB,30,Image_024,AOI hit [Image_024 - AOI_041],AOI_041,upland_vegetation,187633,1483,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,31,Image_025,AOI hit [Image_025 - AOI_027],AOI_027,riparian_vegetation,731528,1567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,31,Image_025,AOI hit [Image_025 - AOI_028],AOI_028,riparian_vegetation,158620,1567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,31,Image_025,AOI hit [Image_025 - AOI_029],AOI_029,riparian_vegetation,307532,1567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,31,Image_025,AOI hit [Image_025 - AOI_031],AOI_031,river,6602529,1567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,31,Image_025,AOI hit [Image_025 - AOI_041],AOI_041,upland_vegetation,326250,1567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S032,R032,PUB,31,Image_025,AOI hit [Image_025 - AOI_042],AOI_042,upland_vegetation,134224,1567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,3.0683397212543557,574.0,
S033,R034,PUB,1,Image_001,AOI hit [Image_001 - AOI_018],AOI_018,human_activities,5350,14299,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,1,Image_001,AOI hit [Image_001 - AOI_019],AOI_019,human_activities,7717,14299,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,1,Image_001,AOI hit [Image_001 - AOI_027],AOI_027,riparian_vegetation,53370,14299,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,1,Image_001,AOI hit [Image_001 - AOI_028],AOI_028,riparian_vegetation,62191,14299,225.0,225.0,225.0,225.0,1,5884.0,225.0,False,False,225.0,225.0,1,0,225.0,1,27,80.263,27,2.972703703703704,zhidaoyu,2.7276193576388885,2304.0,8.985284012537875
S033,R034,PUB,1,Image_001,AOI hit [Image_001 - AOI_031],AOI_031,river,2089099,14299,6809.0,523.7692307692307,133.0,1467.0,13,0.0,392.0,True,True,6809.0,1361.8,5,4,6809.0,5,764,2264.734,764,2.964311518324607,zhidaoyu,2.7276193576388885,2304.0,8.677609653372114
S033,R034,PUB,1,Image_001,AOI hit [Image_001 - AOI_036],AOI_036,traditional_building,218800,14299,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,1,Image_001,AOI hit [Image_001 - AOI_037],AOI_037,traditional_building,16676,14299,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,1,Image_001,AOI hit [Image_001 - AOI_041],AOI_041,upland_vegetation,174994,14299,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_002],AOI_002,traditional_building,1113399,11567,4624.0,660.5714285714286,300.0,1583.0,7,3743.0,775.0,False,False,4624.0,4624.0,1,0,4624.0,1,555,1609.805,555,2.9005495495495497,zhidaoyu,2.7276193576388885,2304.0,6.339967907411938
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_018],AOI_018,human_activities,36310,11567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_019],AOI_019,human_activities,27638,11567,483.0,483.0,483.0,483.0,1,2143.0,483.0,False,False,483.0,483.0,1,0,483.0,1,58,174.936,58,3.016137931034483,zhidaoyu,2.7276193576388885,2304.0,10.57766995924772
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_020],AOI_020,human_activities,26420,11567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_021],AOI_021,human_activities,61864,11567,1383.0,345.75,150.0,717.0,4,268.0,150.0,False,False,1383.0,461.0,3,2,1383.0,3,166,480.314,166,2.893457831325301,zhidaoyu,2.7276193576388885,2304.0,6.079971284188553
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_022],AOI_022,human_activities,44668,11567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_023],AOI_023,human_activities,45749,11567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_031],AOI_031,river,2833371,11567,1400.0,466.6666666666667,292.0,625.0,3,451.0,292.0,False,False,1400.0,1400.0,1,0,1400.0,1,168,512.513,168,3.0506726190476194,zhidaoyu,2.7276193576388885,2304.0,11.843780933142217
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_033],AOI_033,sign,75675,11567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,2,Image_012,AOI hit [Image_012 - AOI_035],AOI_035,sign,53882,11567,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,3,Image_023,AOI hit [Image_023 - AOI_027],AOI_027,riparian_vegetation,10615,10833,525.0,262.5,217.0,308.0,2,3551.0,308.0,False,False,525.0,262.5,2,1,525.0,2,63,195.018,63,3.0955238095238093,zhidaoyu,2.7276193576388885,2304.0,13.488115592616644
S033,R034,PUB,3,Image_023,AOI hit [Image_023 - AOI_031],AOI_031,river,62158,10833,1300.0,433.3333333333333,192.0,675.0,3,2134.0,433.0,False,False,1300.0,650.0,2,1,1300.0,2,156,482.431,156,3.09250641025641,zhidaoyu,2.7276193576388885,2304.0,13.377491679534748
S033,R034,PUB,3,Image_023,AOI hit [Image_023 - AOI_033],AOI_033,sign,9205,10833,408.0,204.0,200.0,208.0,2,5143.0,208.0,False,False,408.0,408.0,1,0,408.0,1,49,160.274,49,3.270897959183673,zhidaoyu,2.7276193576388885,2304.0,19.91768389615272
S033,R034,PUB,3,Image_023,AOI hit [Image_023 - AOI_041],AOI_041,upland_vegetation,16849,10833,1225.0,245.0,200.0,325.0,5,5901.0,325.0,True,True,1225.0,408.3333333333333,3,2,1225.0,3,127,405.647,127,3.194070866141732,zhidaoyu,2.7276193576388885,2304.0,17.10104847278318
S033,R034,PUB,4,Image_026,AOI hit [Image_026 - AOI_018],AOI_018,human_activities,10859,10867,2117.0,1058.5,717.0,1400.0,2,5860.0,717.0,True,True,2117.0,1058.5,2,1,2117.0,2,235,721.502,235,3.0702212765957446,zhidaoyu,2.7276193576388885,2304.0,12.56047395313336
S033,R034,PUB,4,Image_026,AOI hit [Image_026 - AOI_027],AOI_027,riparian_vegetation,662477,10867,392.0,392.0,392.0,392.0,1,3477.0,392.0,False,False,392.0,392.0,1,0,392.0,1,47,141.441,47,3.009382978723404,zhidaoyu,2.7276193576388885,2304.0,10.330019850292413
S033,R034,PUB,4,Image_026,AOI hit [Image_026 - AOI_028],AOI_028,riparian_vegetation,46746,10867,1125.0,562.5,233.0,892.0,2,2.0,233.0,False,False,1125.0,562.5,2,1,1125.0,2,127,377.887,127,2.975488188976378,zhidaoyu,2.7276193576388885,2304.0,9.087368831113311
S033,R034,PUB,4,Image_026,AOI hit [Image_026 - AOI_029],AOI_029,riparian_vegetation,135520,10867,1800.0,600.0,233.0,1242.0,3,418.0,233.0,False,False,1800.0,1800.0,1,0,1800.0,1,216,647.374,216,2.997101851851852,zhidaoyu,2.7276193576388885,2304.0,9.879769090883554
S033,R034,PUB,4,Image_026,AOI hit [Image_026 - AOI_031],AOI_031,river,42288,10867,750.0,250.0,208.0,325.0,3,3902.0,325.0,False,False,750.0,750.0,1,0,750.0,1,90,258.139,90,2.868211111111111,zhidaoyu,2.7276193576388885,2304.0,5.154375850812376
S033,R034,PUB,5,Image_027,AOI hit [Image_027 - AOI_012],AOI_012,commercial_building,794126,7349,217.0,217.0,217.0,217.0,1,193.0,217.0,False,False,217.0,217.0,1,0,217.0,1,26,83.791,26,3.222730769230769,zhidaoyu,2.7276193576388885,2304.0,18.151778040630436
S033,R034,PUB,5,Image_027,AOI hit [Image_027 - AOI_027],AOI_027,riparian_vegetation,516054,7349,1075.0,358.3333333333333,242.0,433.0,3,2135.0,433.0,False,False,1075.0,358.3333333333333,3,2,1075.0,3,129,405.023,129,3.1397131782945737,zhidaoyu,2.7276193576388885,2304.0,15.108186540089902
S033,R034,PUB,5,Image_027,AOI hit [Image_027 - AOI_028],AOI_028,riparian_vegetation,20262,7349,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,5,Image_027,AOI hit [Image_027 - AOI_029],AOI_029,riparian_vegetation,12876,7349,742.0,371.0,267.0,475.0,2,4035.0,267.0,True,True,742.0,371.0,2,1,742.0,2,57,175.729,57,3.082964912280702,zhidaoyu,2.7276193576388885,2304.0,13.027681213899715
S033,R034,PUB,5,Image_027,AOI hit [Image_027 - AOI_031],AOI_031,river,26631,7349,1741.0,435.25,258.0,625.0,4,1135.0,258.0,False,False,1741.0,870.5,2,1,1741.0,2,209,666.5699999999999,209,3.1893301435406696,zhidaoyu,2.7276193576388885,2304.0,16.927244067568584
S033,R034,PUB,6,Image_028,AOI hit [Image_028 - AOI_010],AOI_010,birds,62962,9184,2183.0,1091.5,600.0,1583.0,2,486.0,600.0,True,True,2183.0,1091.5,2,1,2183.0,2,235,674.211,235,2.8689829787234045,zhidaoyu,2.7276193576388885,2304.0,5.182674066622135
S033,R034,PUB,6,Image_028,AOI hit [Image_028 - AOI_027],AOI_027,riparian_vegetation,2568165,9184,2183.0,1091.5,600.0,1583.0,2,486.0,600.0,True,True,2183.0,1091.5,2,1,2183.0,2,235,674.211,235,2.8689829787234045,zhidaoyu,2.7276193576388885,2304.0,5.182674066622135
S033,R034,PUB,6,Image_028,AOI hit [Image_028 - AOI_031],AOI_031,river,10735011,9184,4233.0,325.61538461538464,142.0,675.0,13,2.0,475.0,False,False,4233.0,1411.0,3,2,4233.0,3,483,1396.364,483,2.8910227743271224,zhidaoyu,2.7276193576388885,2304.0,5.990697207460829
S033,R034,PUB,7,Image_029,AOI hit [Image_029 - AOI_018],AOI_018,human_activities,230712,13649,2316.0,463.2,192.0,883.0,5,343.0,192.0,False,False,2316.0,2316.0,1,0,2316.0,1,278,832.024,278,2.992892086330935,zhidaoyu,2.7276193576388885,2304.0,9.72543063786125
S033,R034,PUB,7,Image_029,AOI hit [Image_029 - AOI_019],AOI_019,human_activities,73980,13649,2416.0,1208.0,133.0,2283.0,2,3010.0,2283.0,False,False,2416.0,1208.0,2,1,2416.0,2,290,884.501,290,3.050003448275862,zhidaoyu,2.7276193576388885,2304.0,11.819247789619704
S033,R034,PUB,7,Image_029,AOI hit [Image_029 - AOI_027],AOI_027,riparian_vegetation,3422143,13649,2017.0,252.125,100.0,575.0,8,5868.0,125.0,False,False,2017.0,1008.5,2,1,2017.0,2,242,730.498,242,3.0185867768595043,zhidaoyu,2.7276193576388885,2304.0,10.667449562041757
S033,R034,PUB,7,Image_029,AOI hit [Image_029 - AOI_031],AOI_031,river,3623638,13649,2392.0,598.0,275.0,1192.0,4,11310.0,425.0,True,True,2392.0,2392.0,1,0,2392.0,1,269,794.534,269,2.953657992565056,zhidaoyu,2.7276193576388885,2304.0,8.28703001733472
S033,R034,PUB,7,Image_029,AOI hit [Image_029 - AOI_036],AOI_036,traditional_building,2132602,13649,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,8,Image_030,AOI hit [Image_030 - AOI_010],AOI_010,birds,7613,14433,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,8,Image_030,AOI hit [Image_030 - AOI_026],AOI_026,landmark,19147,14433,1042.0,521.0,500.0,542.0,2,10695.0,500.0,False,False,1042.0,1042.0,1,0,1042.0,1,125,344.825,125,2.7586,zhidaoyu,2.7276193576388885,2304.0,1.1358125272996016
S033,R034,PUB,8,Image_030,AOI hit [Image_030 - AOI_027],AOI_027,riparian_vegetation,101223,14433,1501.0,375.25,225.0,542.0,4,503.0,267.0,False,False,1501.0,500.3333333333333,3,2,1501.0,3,180,513.664,180,2.8536888888888887,zhidaoyu,2.7276193576388885,2304.0,4.621962037955687
S033,R034,PUB,8,Image_030,AOI hit [Image_030 - AOI_028],AOI_028,riparian_vegetation,20086,14433,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,8,Image_030,AOI hit [Image_030 - AOI_031],AOI_031,river,298456,14433,2925.0,325.0,125.0,750.0,9,195.0,275.0,False,False,2925.0,731.25,4,3,2925.0,4,351,976.593,351,2.782316239316239,zhidaoyu,2.7276193576388885,2304.0,2.0052974592722443
S033,R034,PUB,9,Image_031,AOI hit [Image_031 - AOI_013],AOI_013,commercial_building,42936,11584,984.0,492.0,242.0,742.0,2,4037.0,742.0,False,False,984.0,984.0,1,0,984.0,1,118,359.814,118,3.049271186440678,zhidaoyu,2.7276193576388885,2304.0,11.792401601087818
S033,R034,PUB,9,Image_031,AOI hit [Image_031 - AOI_031],AOI_031,river,1515829,11584,3684.0,307.0,117.0,725.0,12,1295.0,250.0,False,False,3684.0,736.8,5,4,3684.0,5,442,1330.826,442,3.010918552036199,zhidaoyu,2.7276193576388885,2304.0,10.386317049844637
S033,R034,PUB,9,Image_031,AOI hit [Image_031 - AOI_033],AOI_033,sign,59621,11584,383.0,191.5,125.0,258.0,2,995.0,258.0,False,False,383.0,191.5,2,1,383.0,2,46,138.83599999999998,46,3.0181739130434777,zhidaoyu,2.7276193576388885,2304.0,10.652313145925984
S033,R034,PUB,10,Image_002,AOI hit [Image_002 - AOI_031],AOI_031,river,2627951,13016,2634.0,292.6666666666667,183.0,417.0,9,7745.0,225.0,False,False,2634.0,1317.0,2,1,2634.0,2,316,1013.62,316,3.207658227848101,zhidaoyu,2.7276193576388885,2304.0,17.59918842285784
S033,R034,PUB,10,Image_002,AOI hit [Image_002 - AOI_033],AOI_033,sign,217062,13016,2675.0,445.8333333333333,108.0,700.0,6,578.0,158.0,False,False,2675.0,2675.0,1,0,2675.0,1,321,1012.099,321,3.152956386292835,zhidaoyu,2.7276193576388885,2304.0,15.593709124506708
S033,R034,PUB,10,Image_002,AOI hit [Image_002 - AOI_036],AOI_036,traditional_building,1780066,13016,3433.0,429.125,158.0,1200.0,8,211.0,158.0,False,False,3433.0,1144.3333333333333,3,2,3433.0,3,412,1239.055,412,3.007415048543689,zhidaoyu,2.7276193576388885,2304.0,10.257871580256005
S033,R034,PUB,11,Image_003,AOI hit [Image_003 - AOI_018],AOI_018,human_activities,29646,11716,1367.0,1367.0,1367.0,1367.0,1,454.0,1367.0,False,False,1367.0,1367.0,1,0,1367.0,1,164,495.683,164,3.0224573170731706,zhidaoyu,2.7276193576388885,2304.0,10.809351334472964
S033,R034,PUB,11,Image_003,AOI hit [Image_003 - AOI_027],AOI_027,riparian_vegetation,2012413,11716,1141.0,380.3333333333333,358.0,400.0,3,3829.0,383.0,False,False,1141.0,1141.0,1,0,1141.0,1,137,405.289,137,2.9583138686131387,zhidaoyu,2.7276193576388885,2304.0,8.457723777629534
S033,R034,PUB,11,Image_003,AOI hit [Image_003 - AOI_028],AOI_028,riparian_vegetation,640117,11716,850.0,283.3333333333333,242.0,308.0,3,5404.0,242.0,False,False,850.0,283.3333333333333,3,2,850.0,3,102,299.81,102,2.939313725490196,zhidaoyu,2.7276193576388885,2304.0,7.761140397337438
S033,R034,PUB,11,Image_003,AOI hit [Image_003 - AOI_031],AOI_031,river,5317573,11716,2816.0,352.0,108.0,708.0,8,2112.0,458.0,False,False,2816.0,938.6666666666666,3,2,2816.0,3,338,993.357,338,2.9389260355029583,zhidaoyu,2.7276193576388885,2304.0,7.746926904309087
S033,R034,PUB,11,Image_003,AOI hit [Image_003 - AOI_041],AOI_041,upland_vegetation,616981,11716,200.0,200.0,200.0,200.0,1,11437.0,200.0,False,False,200.0,200.0,1,0,200.0,1,24,69.18900000000001,24,2.8828750000000003,zhidaoyu,2.7276193576388885,2304.0,5.691983447994953
S033,R034,PUB,12,Image_004,AOI hit [Image_004 - AOI_013],AOI_013,commercial_building,206903,11267,2208.0,276.0,108.0,550.0,8,4.0,267.0,False,False,2208.0,441.6,5,4,2208.0,5,259,773.616,259,2.9869343629343628,zhidaoyu,2.7276193576388885,2304.0,9.507008540955116
S033,R034,PUB,12,Image_004,AOI hit [Image_004 - AOI_018],AOI_018,human_activities,4732,11267,1834.0,611.3333333333334,117.0,1125.0,3,754.0,117.0,False,False,1834.0,611.3333333333334,3,2,1834.0,3,220,654.545,220,2.9752045454545453,zhidaoyu,2.7276193576388885,2304.0,9.076969890328616
S033,R034,PUB,12,Image_004,AOI hit [Image_004 - AOI_025],AOI_025,human_activities,9599,11267,400.0,400.0,400.0,400.0,1,3163.0,400.0,False,False,400.0,400.0,1,0,400.0,1,48,144.7,48,3.014583333333333,zhidaoyu,2.7276193576388885,2304.0,10.520675287436342
S033,R034,PUB,12,Image_004,AOI hit [Image_004 - AOI_027],AOI_027,riparian_vegetation,83359,11267,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,12,Image_004,AOI hit [Image_004 - AOI_031],AOI_031,river,714772,11267,4084.0,371.27272727272725,142.0,1058.0,11,254.0,142.0,True,True,4084.0,816.8,5,4,4084.0,5,465,1423.481,465,3.0612494623655917,zhidaoyu,2.7276193576388885,2304.0,12.231549236969167
S033,R034,PUB,13,Image_005,AOI hit [Image_005 - AOI_001],AOI_001,other,43763,11333,725.0,241.66666666666663,108.0,367.0,3,254.0,108.0,False,False,725.0,241.66666666666663,3,2,725.0,3,87,258.282,87,2.968758620689655,zhidaoyu,2.7276193576388885,2304.0,8.840649351436781
S033,R034,PUB,13,Image_005,AOI hit [Image_005 - AOI_018],AOI_018,human_activities,324,11333,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,13,Image_005,AOI hit [Image_005 - AOI_027],AOI_027,riparian_vegetation,19468,11333,4632.0,579.0,158.0,1425.0,8,763.0,1425.0,True,True,4632.0,1158.0,4,3,4632.0,4,526,1539.741,526,2.927264258555133,zhidaoyu,2.7276193576388885,2304.0,7.319382756143189
S033,R034,PUB,13,Image_005,AOI hit [Image_005 - AOI_028],AOI_028,riparian_vegetation,8038,11333,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
S033,R034,PUB,13,Image_005,AOI hit [Image_005 - AOI_041],AOI_041,upland_vegetation,13664,11333,317.0,317.0,317.0,317.0,1,9113.0,317.0,False,False,317.0,317.0,1,0,317.0,1,38,104.139,38,2.7405,zhidaoyu,2.7276193576388885,2304.0,0.4722302004874059
S033,R034,PUB,14,Image_006,AOI hit [Image_006 - AOI_018],AOI_018,human_activities,2324,12400,258.0,258.0,258.0,258.0,1,2946.0,258.0,False,False,258.0,258.0,1,0,258.0,1,31,99.011,31,3.1939032258064515,zhidaoyu,2.7276193576388885,2304.0,17.094902441636602
S033,R034,PUB,14,Image_006,AOI hit [Image_006 - AOI_031],AOI_031,river,136057,12400,1891.0,315.1666666666667,150.0,633.0,6,613.0,400.0,False,False,1891.0,630.3333333333334,3,2,1891.0,3,227,701.812,227,3.09168281938326,zhidaoyu,2.7276193576388885,2304.0,13.34729718517308
S033,R034,PUB,14,Image_006,AOI hit [Image_006 - AOI_036],AOI_036,traditional_building,69048,12400,5807.0,362.9375,183.0,900.0,16,5.0,900.0,False,False,5807.0,967.8333333333334,6,5,5807.0,6,619,2086.334,619,3.3704911147011307,zhidaoyu,2.7276193576388885,2304.0,23.56896886150316
S033,R034,PUB,15,Image_007,AOI hit [Image_007 - AOI_010],AOI_010,birds,18384,9966,1659.0,414.75,300.0,592.0,4,1621.0,367.0,True,True,1659.0,553.0,3,2,1659.0,3,170,575.843,170,3.387311764705882,zhidaoyu,2.7276193576388885,2304.0,24.185647649826173
S033,R034,PUB,15,Image_007,AOI hit [Image_007 - AOI_027],AOI_027,riparian_vegetation,75082,9966,408.0,408.0,408.0,408.0,1,5.0,408.0,False,False,408.0,408.0,1,0,408.0,1,23,80.758,23,3.511217391304348,zhidaoyu,2.7276193576388885,2304.0,28.72827660028656
S033,R034,PUB,15,Image_007,AOI hit [Image_007 - AOI_031],AOI_031,river,403177,9966,4685.0,360.38461538461536,75.0,600.0,13,580.0,192.0,True,True,4685.0,2342.5,2,1,4685.0,2,533,1733.612,533,3.2525553470919326,zhidaoyu,2.7276193576388885,2304.0,19.245206923133324
S033,R034,PUB,16,Image_008,AOI hit [Image_008 - AOI_031],AOI_031,river,1201972,17483,3385.0,338.5,117.0,950.0,10,772.0,133.0,False,False,3385.0,1692.5,2,1,3385.0,2,406,1325.341,406,3.264386699507389,zhidaoyu,2.7276193576388885,2304.0,19.67896804828159
S033,R034,PUB,16,Image_008,AOI hit [Image_008 - AOI_037],AOI_037,traditional_building,187692,17483,3075.0,615.0,158.0,1792.0,5,8556.0,600.0,True,True,3075.0,1025.0,3,2,3075.0,3,347,1067.892,347,3.07749855907781,zhidaoyu,2.7276193576388885,2304.0,12.827273734476933
S033,R034,PUB,16,Image_008,AOI hit [Image_008 - AOI_040],AOI_040,traditional_building,235707,17483,5184.0,576.0,125.0,1225.0,9,289.0,142.0,False,False,5184.0,2592.0,2,1,5184.0,2,622,2006.69,622,3.2261897106109325,zhidaoyu,2.7276193576388885,2304.0,18.27858977374401
S033,R034,PUB,17,Image_009,AOI hit [Image_009 - AOI_018],AOI_018,human_activities,15690,15517,767.0,383.5,242.0,525.0,2,13673.0,242.0,False,False,767.0,383.5,2,1,767.0,2,92,285.236,92,3.100391304347826,zhidaoyu,2.7276193576388885,2304.0,13.666567721957382
S033,R034,PUB,17,Image_009,AOI hit [Image_009 - AOI_027],AOI_027,riparian_vegetation,271198,15517,0.0,,,,0,,,False,False,0.0,,0,0,0.0,0,0,0.0,0,,zhidaoyu,2.7276193576388885,2304.0,
