participant,recording,participant_group,picture_id,media_code,interval_start_ms,interval_end_ms,interval_duration_ms,sample_count,valid_sample_count,eyes_not_found_count,pupil_sum,pupil_count,sample_start_ms,sample_end_ms,presented_media_width,presented_media_height,original_media_width,original_media_height,pupil_mean,pupil_median,pupil_within_participant_z,pupil_baseline_corrected_pct,participant_pupil_mean,participant_pupil_std,participant_pupil_median,baseline_period_media_code,baseline_pupil_mean,baseline_pupil_median,baseline_pupil_count,pupil_expansion_rate_vs_baseline_pct,pupil_median_expansion_rate_vs_baseline_pct,valid_sample_ratio,eyes_not_found_ratio,fixation_count,total_fixation_duration_ms,mean_fixation_duration_ms,min_fixation_duration_ms,max_fixation_duration_ms,first_fixation_start_ms,first_fixation_duration_ms,scanpath_length_px,mean_fixation_to_fixation_distance_px,aoi_transition_count,aoi_transition_entropy,time_to_first_fixation_ms,saccade_count,total_saccade_duration_ms,mean_saccade_duration_ms,normalized_scanpath_length,class_birds_fixation_duration_ms,class_birds_fixation_count,class_birds_visit_count,class_birds_visit_duration_ms,class_bridge_fixation_duration_ms,class_bridge_fixation_count,class_bridge_visit_count,class_bridge_visit_duration_ms,class_commercial_building_fixation_duration_ms,class_commercial_building_fixation_count,class_commercial_building_visit_count,class_commercial_building_visit_duration_ms,class_dragon_boat_fixation_duration_ms,class_dragon_boat_fixation_count,class_dragon_boat_visit_count,class_dragon_boat_visit_duration_ms,class_human_activities_fixation_duration_ms,class_human_activities_fixation_count,class_human_activities_visit_count,class_human_activities_visit_duration_ms,class_landmark_fixation_duration_ms,class_landmark_fixation_count,class_landmark_visit_count,class_landmark_visit_duration_ms,class_other_fixation_duration_ms,class_other_fixation_count,class_other_visit_count,class_other_visit_duration_ms,class_riparian_vegetation_fixation_duration_ms,class_riparian_vegetation_fixation_count,class_riparian_vegetation_visit_count,class_riparian_vegetation_visit_duration_ms,class_river_fixation_duration_ms,class_river_fixation_count,class_river_visit_count,class_river_visit_duration_ms,class_sign_fixation_duration_ms,class_sign_fixation_count,class_sign_visit_count,class_sign_visit_duration_ms,class_traditional_building_fixation_duration_ms,class_traditional_building_fixation_count,class_traditional_building_visit_count,class_traditional_building_visit_duration_ms,class_upland_vegetation_fixation_duration_ms,class_upland_vegetation_fixation_count,class_upland_vegetation_visit_count,class_upland_vegetation_visit_duration_ms,class_birds_duration_share_of_trial,class_bridge_duration_share_of_trial,class_commercial_building_duration_share_of_trial,class_dragon_boat_duration_share_of_trial,class_human_activities_duration_share_of_trial,class_landmark_duration_share_of_trial,class_other_duration_share_of_trial,class_riparian_vegetation_duration_share_of_trial,class_river_duration_share_of_trial,class_sign_duration_share_of_trial,class_traditional_building_duration_share_of_trial,class_upland_vegetation_duration_share_of_trial,semantic_attention_entropy,semantic_attention_hhi,semantic_attention_gini,class_birds_aoi_pupil_count,class_bridge_aoi_pupil_count,class_commercial_building_aoi_pupil_count,class_dragon_boat_aoi_pupil_count,class_human_activities_aoi_pupil_count,class_landmark_aoi_pupil_count,class_other_aoi_pupil_count,class_riparian_vegetation_aoi_pupil_count,class_river_aoi_pupil_count,class_sign_aoi_pupil_count,class_traditional_building_aoi_pupil_count,class_upland_vegetation_aoi_pupil_count,class_birds_average_pupil_diameter,class_bridge_average_pupil_diameter,class_commercial_building_average_pupil_diameter,class_dragon_boat_average_pupil_diameter,class_human_activities_average_pupil_diameter,class_landmark_average_pupil_diameter,class_other_average_pupil_diameter,class_riparian_vegetation_average_pupil_diameter,class_river_average_pupil_diameter,class_sign_average_pupil_diameter,class_traditional_building_average_pupil_diameter,class_upland_vegetation_average_pupil_diameter,class_birds_pupil_expansion_rate_vs_baseline_pct,class_bridge_pupil_expansion_rate_vs_baseline_pct,class_commercial_building_pupil_expansion_rate_vs_baseline_pct,class_dragon_boat_pupil_expansion_rate_vs_baseline_pct,class_human_activities_pupil_expansion_rate_vs_baseline_pct,class_landmark_pupil_expansion_rate_vs_baseline_pct,class_other_pupil_expansion_rate_vs_baseline_pct,class_riparian_vegetation_pupil_expansion_rate_vs_baseline_pct,class_river_pupil_expansion_rate_vs_baseline_pct,class_sign_pupil_expansion_rate_vs_baseline_pct,class_traditional_building_pupil_expansion_rate_vs_baseline_pct,class_upland_vegetation_pupil_expansion_rate_vs_baseline_pct
S021,R021,PUB,21,Image_014,275713,285929,10216,1226,1226,0,3169.555,1225,275719,285927,1440.0,1080.0,4032.0,3024.0,2.587391836734694,2.569,-0.093554243795329,-0.7341576506955226,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,-0.0811147673709829,-0.1554605518849593,1.0,0.0,32,9551.0,298.46875,92.0,767.0,275719.0,325.0,8287.715939877859,267.34567547993095,13,2.815072410115944,6.0,34,1042.0,30.647058823529413,4.604286633265477,0.0,0,0,0.0,0.0,0,0,0.0,350.0,1,1,350.0,0.0,0,0,0.0,0.0,0,0,0.0,383.0,1,1,383.0,0.0,0,0,0.0,1459.0,4,3,1459.0,550.0,3,2,550.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0366453774473877,0.0,0.0,0.0401005130352842,0.0,0.1527588734163961,0.0575855931316092,0.0,0.0,0.0,1.7249745889530448,0.3591603396606053,0.7728543642110381,,,42.0,,0.0,46.0,,175.0,66.0,,,,,,2.686809523809524,,,2.498521739130435,,2.5734742857142856,2.721363636363636,,,,,,3.7581585594938582,,,-3.5130654124417724,,-0.6185773052765073,5.092555753452274,,,
S021,R021,PUB,22,Image_015,285929,295212,9283,1114,1097,17,2693.817,1097,285935,295210,1440.0,1080.0,4032.0,3024.0,2.4556216955332726,2.448,-1.0898645391584365,-5.409582689335399,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,-5.16976250478062,-4.858142246404975,0.9847396768402156,0.0152603231597845,27,8101.0,300.037037037037,117.0,617.0,285935.0,275.0,5824.372075743728,224.014310605528,11,2.663532754804255,6.0,33,899.0,27.24242424242424,3.235762264302071,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1067.0,3,3,1067.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,992.0,3,1,992.0,0.0,0,0,0.0,1091.0,3,2,1091.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1317121343044068,0.0,0.0,0.0,0.1224540180224663,0.0,0.1346747315146278,0.0,1.5837903081690865,0.3338708994708994,0.7552380952380953,,,,,128.0,,,,119.0,0.0,131.0,,,,,,2.427734375,,,,2.555840336134453,,2.4037251908396944,,,,,,-6.246704133894726,,,,-1.2995582681324551,,-7.173881410479996,
S021,R021,PUB,23,Image_016,295212,311079,15867,1904,1884,20,4576.335,1883,295219,311077,1440.0,1080.0,4032.0,3024.0,2.43034253850239,2.438,-1.2809995275430242,-5.795981452859348,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,-6.1459830966079645,-5.246793626117364,0.9894957983193278,0.0105042016806722,39,14371.0,368.4871794871795,75.0,1442.0,295219.0,217.0,12396.705581243676,326.2290942432547,6,2.2516291673878226,7.0,42,1484.0,35.333333333333336,6.887058656246487,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,700.0,4,2,700.0,0.0,0,0,0.0,3241.0,7,2,3241.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487092060399415,0.0,0.2255236239649293,0.0,0.6748424789950396,0.7078578662266657,0.8870633510953226,,,,,,,,,78.0,,389.0,,,,,,,,,,2.471653846153846,,2.384830334190231,,,,,,,,,,-4.550639187181024,,-7.903555589025489,
S021,R021,PUB,24,Image_017,311079,318295,7216,866,827,39,2108.666,823,311086,318294,1440.0,1080.0,4032.0,3024.0,2.562170109356015,2.567,-0.2842550082106029,-0.8114374034003055,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,-1.05511756336779,-0.2331908278274303,0.9549653579676676,0.0450346420323325,28,6276.0,224.14285714285717,67.0,358.0,311086.0,300.0,8895.159256821147,329.4503428452277,10,2.721928094887362,7.0,35,1001.0,28.6,4.941755142678415,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1926.0,11,3,1926.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,267.0,1,1,267.0,0.0,0,0,0.0,2283.0,9,3,2283.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.3068833652007648,0.0,0.0,0.0,0.0425430210325047,0.0,0.3637667304015296,0.0,1.2615225925107834,0.448866699250336,0.8250670241286864,,,,,231.0,,,,32.0,,239.0,,,,,,2.605705627705628,,,,2.659375,,2.5130460251046025,,,,,,0.6261200442331288,,,,2.6987028570305163,,-2.952172221571143,
S021,R021,PUB,25,Image_018,318295,326712,8417,1010,963,47,2567.767,959,318302,326711,1440.0,1080.0,3648.0,2736.0,2.677546402502607,2.677,0.5881018675938315,3.438948995363213,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,3.4004389664963623,4.041974349008943,0.9534653465346534,0.0465346534653465,22,7540.0,342.72727272727275,125.0,1083.0,318302.0,350.0,7048.404395226485,335.6383045345945,11,2.913977073182752,7.0,23,759.0,33.0,3.915780219570269,0.0,0,0,0.0,2000.0,4,3,2000.0,750.0,3,1,750.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1767.0,6,3,1767.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.2652519893899204,0.0994694960212201,0.0,0.0,0.0,0.0,0.0,0.2343501326259947,0.0,0.0,0.0,1.480221548704438,0.3766446184240197,0.7961220574127371,,239.0,90.0,,,,,,210.0,,0.0,,,2.5921046025104606,2.7614444444444444,,,,,,2.637214285714286,,,,,0.1008809767569481,6.640380712083752,,,,,,1.842909066561682,,,
S021,R021,PUB,26,Image_019,326712,337695,10983,1318,1299,19,3417.025,1292,326719,337694,1439.0,1080.0,1706.0,1280.0,2.644756191950464,2.641,0.3401760168482809,2.047913446676968,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,2.134159449649746,2.6428293820443085,0.9855842185128983,0.0144157814871016,33,9622.0,291.5757575757576,92.0,925.0,326719.0,358.0,10969.184619536583,342.7870193605183,7,2.5216406363433186,7.0,36,1251.0,34.75,6.096700761224678,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,275.0,2,1,275.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,550.0,2,1,550.0,0.0,0,0,0.0,1233.0,5,2,1233.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0285803367283309,0.0,0.0,0.0,0.0571606734566618,0.0,0.1281438370401164,0.0,1.33958143258463,0.4482292431063777,0.8275834143181082,,,,,33.0,,,,66.0,,148.0,,,,,,2.5743030303030303,,,,2.5366060606060605,,2.569324324324324,,,,,,-0.5865731711232326,,,,-2.0423399920941687,,-0.7788388899179335,
S021,R021,PUB,27,Image_020,337695,349295,11600,1392,1335,57,3372.064,1331,337703,349295,1439.0,1080.0,1706.0,1280.0,2.533481592787378,2.536,-0.5011680672346285,-2.0092735703245768,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,-2.162999467383377,-1.4380101049358696,0.959051724137931,0.0409482758620689,25,10892.0,435.68,117.0,1317.0,337703.0,683.0,7007.413450798695,291.9755604499456,11,2.7321588913645702,8.0,29,984.0,33.93103448275862,3.8947382509736017,1801.0,4,3,1801.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1416.0,4,2,1416.0,1650.0,6,2,1650.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1653507161219243,0.0,0.0,0.0,0.0,0.0,0.0,0.1300036724201248,0.1514873301505692,0.0,0.0,0.0,1.5780125616239982,0.3365105392932168,0.7631840284911993,216.0,,,,,,,170.0,122.0,,,,2.582356481481481,,,,,,,2.5412882352941177,2.546631147540984,,,,-0.275568145675775,,,,,,,-1.8615256026178837,-1.6551951087115695,,,
S021,R021,PUB,28,Image_021,349295,359828,10533,1263,1229,34,3197.716,1228,349303,359820,1440.0,1080.0,4032.0,3024.0,2.60400325732899,2.5905,0.0320442355552093,0.0965996908809871,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,0.5603785713446201,0.6801399144966992,0.9730799683293744,0.0269200316706254,29,9434.0,325.3103448275862,67.0,658.0,349303.0,250.0,8437.978659620398,301.3563807007285,5,1.9219280948873625,8.0,30,977.0,32.56666666666667,4.687765922011332,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,834.0,3,2,834.0,100.0,1,1,100.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0884036463854144,0.0105999576001696,0.0,0.0,0.0,0.4910033658013943,0.8087936576351855,0.8988222698072805,,,,0.0,,,,100.0,12.0,,,,,,,,,,,2.7196300000000004,2.6671666666666667,,,,,,,,,,,5.025606862915522,2.999598390665694,,,
S021,R021,PUB,29,Image_022,359828,372778,12950,1554,1522,32,3866.216,1520,359828,372770,1620.0,1080.0,5472.0,3648.0,2.543563157894737,2.5665,-0.4249416397734806,-0.8307573415765098,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,-1.7736735320435009,-0.2526233968130567,0.9794079794079794,0.0205920205920205,37,11842.0,320.05405405405406,83.0,992.0,359828.0,250.0,11534.879715001362,320.4133254167045,6,1.9182958340544891,0.0,40,1310.0,32.75,5.9244444827274725,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2650.0,10,3,2650.0,517.0,2,1,517.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2237797669312616,0.0436581658503631,0.0,0.0,0.0,0.6420187110277733,0.7268065479089549,0.8894590043153352,,,,,,,,318.0,62.0,,,,,,,,,,,2.6607955974842765,2.6484838709677416,,,,,,,,,,,2.7535629346491968,2.278113498906347,,,
S021,R021,PUB,30,Image_024,372778,384094,11316,1358,1316,42,3310.913,1311,372778,384087,1440.0,1080.0,4032.0,3024.0,2.5254866514111365,2.52,-0.5616175919247327,-2.627511591962908,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,-2.471744984190145,-2.059852312475707,0.9690721649484536,0.0309278350515463,31,9892.0,319.0967741935484,117.0,625.0,372778.0,442.0,9984.127706861238,332.8042568953746,12,2.792481250360578,0.0,35,1191.0,34.02857142857143,5.54673761492291,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1125.0,5,4,1125.0,1000.0,4,2,1000.0,0.0,0,0,0.0,0.0,0,0,0.0,292.0,1,1,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137282652648604,0.1010917913465426,0.0,0.0,0.0295188030731904,1.4086806974749324,0.402419320189069,0.807440353054751,,,,,0.0,0.0,,133.0,119.0,,,34.0,,,,,,,,2.5975714285714284,2.545731092436975,,,2.6739411764705885,,,,,,,,0.3119967258357373,-1.6899530844320216,,,3.261213758695778
S021,R021,PUB,31,Image_025,384094,396377,12283,1474,1420,54,3552.007,1418,384095,396370,1620.0,1080.0,5472.0,3648.0,2.504941466854725,2.4935,-0.7169591488742585,-3.651468315301392,2.5997651465080414,0.1322581346541217,2.588,zhidaoyu,2.58949229738781,2.573,4479.0,-3.265150879899376,-3.0897784687135603,0.9633649932157394,0.0366350067842605,35,11083.0,316.65714285714284,83.0,608.0,384095.0,492.0,8870.144128944552,260.8865920277809,10,1.9219280948873625,1.0,35,1233.0,35.22857142857143,4.555806193399636,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2157.0,8,4,2157.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,783.0,2,2,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946223946584859,0.0,0.0,0.0,0.0706487413155282,0.8361439097570653,0.6092065805914202,0.8722789115646259,,,,,,,,259.0,0.0,,,94.0,,,,,,,,2.4961312741312742,,,,2.5941063829787234,,,,,,,,-3.605379454139137,,,,0.1781849513732138
S022,R022,PUB,1,Image_001,82363,95662,13299,1596,1525,71,4730.44,1514,82365,95657,1440.0,1080.0,4032.0,3024.0,3.12446499339498,3.1385,0.5503823670834838,4.512154512154496,3.003416670421266,0.219934958336615,3.003,zhidaoyu,2.9510447392780006,2.924,3241.0,5.876571500552986,7.3358413132694835,0.9555137844611528,0.0444862155388471,31,11767.0,379.5806451612903,75.0,1067.0,82365.0,392.0,6717.89398773487,223.92979959116235,14,2.807354922057604,2.0,42,1161.0,27.642857142857142,3.732163326519372,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,567.0,2,2,567.0,2416.0,6,4,2416.0,0.0,0,0,0.0,1000.0,2,2,1000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481856038072575,0.2053199626072915,0.0,0.0849834282314948,0.0,1.338440837094861,0.451236421625955,0.8273704912544982,,,,,0.0,,,68.0,290.0,,120.0,0.0,,,,,,,,3.0849705882352945,3.2892689655172416,,3.078725,,,,,,,,,4.5382520696741455,11.461169047609578,,4.326612166281066,
S022,R022,PUB,2,Image_012,95662,113912,18250,2190,2140,50,6362.098,2140,95665,113907,1440.0,1080.0,4032.0,3024.0,2.972942990654205,3.018,-0.138557689953136,0.4995004995004888,3.003416670421266,0.219934958336615,3.003,zhidaoyu,2.9510447392780006,2.924,3241.0,0.7420508094893383,3.2147742818057408,0.9771689497716894,0.0228310502283105,38,16915.0,445.1315789473685,92.0,1717.0,95665.0,392.0,8863.250861097515,239.5473205702031,14,2.985228136034252,3.0,38,1258.0,33.10526315789474,4.924028256165286,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1933.0,4,4,1933.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1758.0,4,1,1758.0,3032.0,7,3,3032.0,842.0,3,1,842.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1142772686964233,0.0,0.0,0.0,0.1039314218149571,0.1792491871120307,0.0497783032811114,0.0,1.873472823689284,0.2923163995318825,0.7409671733862084,,,,,232.0,,,,211.0,364.0,101.0,,,,,,3.1884094827586207,,,,3.0356872037914693,3.070395604395604,3.173178217821782,,,,,,8.043413924612118,,,,2.8682203081128894,4.0443597323029215,7.527282646285069,
S022,R022,PUB,3,Image_023,113912,123395,9483,1138,1055,83,3246.306,1049,113915,123391,1440.0,1080.0,960.0,720.0,3.094667302192565,3.06,0.4148982611106228,1.898101898101896,3.003416670421266,0.219934958336615,3.003,zhidaoyu,2.9510447392780006,2.924,3241.0,4.86683786941512,4.651162790697678,0.9270650263620388,0.0729349736379613,21,8641.0,411.4761904761905,108.0,883.0,113915.0,633.0,5684.972955349094,284.2486477674547,2,1.0,3.0,23,860.0,37.391304347826086,3.158318308527275,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,667.0,2,1,667.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771901400300891,0.0,0.0,-0.0,1.0,0.9166666666666666,,,,,,,,0.0,0.0,80.0,,0.0,,,,,,,,,,3.2804,,,,,,,,,,,,11.1606325833806,,
S022,R022,PUB,4,Image_026,123395,129262,5867,704,615,89,1962.009,610,123399,129257,1439.0,1080.0,1706.0,1280.0,3.216408196721312,3.1995,0.968429611694824,6.54345654345654,3.003416670421266,0.219934958336615,3.003,zhidaoyu,2.9510447392780006,2.924,3241.0,8.992186865599148,9.422024623803011,0.8735795454545454,0.1264204545454545,15,5064.0,337.6,83.0,750.0,123399.0,750.0,4656.6848863703335,332.6203490264524,6,1.9182958340544891,4.0,18,643.0,35.72222222222222,2.5881973251642543,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,633.0,1,1,633.0,0.0,0,0,0.0,0.0,0,0,0.0,1199.0,3,2,1199.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.2367693522906793,0.0,0.0,0.0,0.0,0.9300069728339558,0.5477256583589176,0.8590793304221251,,,,,76.0,,,144.0,0.0,,,,,,,,3.273605263157895,,,3.1558333333333337,,,,,,,,,10.930384063198296,,,6.939528612685026,,,,
S022,R022,PUB,5,Image_027,129262,139162,9900,1188,1068,120,3378.138,1057,129266,139157,810.0,1080.0,1280.0,1706.0,3.195967833491012,3.216,0.8754913931192442,7.092907092907096,3.003416670421266,0.219934958336615,3.003,zhidaoyu,2.9510447392780006,2.924,3241.0,8.299538497438512,9.986320109439134,0.898989898989899,0.101010101010101,26,8192.0,315.0769230769231,108.0,617.0,129266.0,250.0,6416.257186726715,256.6502874690686,14,1.5916727785823277,4.0,31,1011.0,32.61290322580645,4.752783101279048,0.0,0,0,0.0,0.0,0,0,0.0,3192.0,10,6,3192.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,692.0,2,1,692.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3896484375,0.0,0.0,0.0,0.0,0.08447265625,0.0,0.0,0.0,0.0,0.6760503046915041,0.7071531679254508,0.88697219361483,,,383.0,,,,,83.0,0.0,,,,,,3.14467362924282,,,,,3.2870722891566264,,,,,,,6.561367484119965,,,,,11.386731804033507,,,,
S022,R022,PUB,6,Image_028,139162,146161,6999,840,779,61,2354.568,775,139166,146158,1620.0,1080.0,5472.0,3648.0,3.0381522580645166,3.002,0.1579357274803349,-0.0333000333000444,3.003416670421266,0.219934958336615,3.003,zhidaoyu,2.9510447392780006,2.924,3241.0,2.9517518872935704,2.66757865937072,0.9273809523809524,0.0726190476190476,14,6358.0,454.1428571428572,158.0,1175.0,139166.0,400.0,4870.248779108077,374.6345214698521,7,2.235926350629033,4.0,16,492.0,30.75,2.501414771700864,1175.0,1,1,1175.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1575.0,2,2,1575.0,3808.0,9,4,3808.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1848065429380308,0.0,0.0,0.0,0.0,0.0,0.0,0.2477194086190626,0.5989304812834224,0.0,0.0,0.0,1.394055687339884,0.4269527888293735,0.8169157263393311,141.0,,,,,,,179.0,420.0,,,,2.9763191489361702,,,,,,,3.0802067039106142,3.0213714285714284,,,,0.8564563363533837,,,,,,,4.3768216358595184,2.3831115929009545,,,
S022,R022,PUB,7,Image_029,146161,152911,6750,810,737,73,2260.698,729,146166,152908,1620.0,1080.0,6000.0,4000.0,3.101094650205761,3.07,0.4441221192085193,2.2311022311022217,3.003416670421266,0.219934958336615,3.003,zhidaoyu,2.9510447392780006,2.924,3241.0,5.084636939949324,4.993160054719559,0.9098765432098764,0.0901234567901234,17,5699.0,335.2352941176471,133.0,975.0,146166.0,417.0,5763.525968186583,360.2203730116614,8,2.25,5.0,18,701.0,38.94444444444444,2.960212023613242,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,417.0,2,2,417.0,0.0,0,0,0.0,0.0,0,0,0.0,1274.0,5,2,1274.0,0.0,0,0,0.0,0.0,0,0,0.0,233.0,1,1,233.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.073170731707317,0.0,0.0,0.2235479908755922,0.0,0.0,0.0408843656781891,0.0,1.2407747344221216,0.5000988714606178,0.8401767151767152,,,,,50.0,,,153.0,0.0,,28.0,,,,,,3.1755,,,3.136274509803921,,,3.01025,,,,,,7.605959263664514,,,6.276752367069808,,,2.0062474802223638,
S022,R022,PUB,8,Image_030,152911,160211,7300,876,811,65,2366.703,809,152916,160208,1920.0,1079.0,2275.0,1279.0,2.9254672435105067,2.9,-0.3544203590929652,-3.4299034299034368,3.003416670421266,0.219934958336615,3.003,zhidaoyu,2.9510447392780006,2.924,3241.0,-0.8667268044791374,-0.8207934336525314,0.9257990867579908,0.0742009132420091,21,6342.0,302.0,125.0,617.0,152916.0,417.0,6091.402115440567,304.57010577202834,9,2.5032583347756456,5.0,24,818.0,34.083333333333336,2.7657804541936786,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,383.0,2,2,383.0,0.0,0,0,0.0,133.0,1,1,133.0,516.0,2,2,516.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603910438347524,0.0,0.020971302428256,0.0813623462630085,0.0,0.0,0.0,1.4116675164723669,0.4043420617751337,0.8118540051679587,0.0,,,,,46.0,,16.0,62.0,,,,,,,,,2.8303478260869563,,2.9935625,2.851258064516129,,,,,,,,,-4.089972326904601,,1.440769777431489,-3.3814016247779874,,,
S022,R022,PUB,9,Image_031,160211,166644,6433,772,686,86,2144.3,679,160216,166641,1621.0,1080.0,2731.0,1820.0,3.1580265095729017,3.149,0.7029798278589341,4.861804861804859,3.003416670421266,0.219934958336615,3.003,zhidaoyu,2.9510447392780006,2.924,3241.0,7.013847250094249,7.694938440492479,0.8886010362694301,0.1113989637305699,17,5234.0,307.88235294117646,125.0,592.0,160216.0,417.0,4387.688993117885,274.2305620698678,6,1.9182958340544891,5.0,25,749.0,29.96,2.252603873555769,0.0,0,0,0.0,0.0,0,0,0.0,917.0,3,2,917.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,417.0,1,1,417.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1752006113870844,0.0,0.0,0.0,0.0,0.0,0.0,0.0796713794421092,0.0,0.0,0.8961447907175014,0.5702422401992406,0.8645677161419291,,,110.0,,,,,,0.0,50.0,,,,,3.212718181818182,,,,,,,3.1687,,,,,8.86714589776779,,,,,,,7.375532394512276,,
